StemUrn,LexicalEntity,Stem,Gender,InflClass,Accent,Tags
lsjpool.n102993_0,lexent.n102993,teleut,fem,h_hs,inflacc,
lsjpool.n103006_0,lexent.n103006,tel,neut,ma_matos,stempenacc,
lsjpool.n103012_0,lexent.n103012,tel,neut,hs_eos,stempenacc,
lsjpool.n103015_0,lexent.n103015,tels,neut,os_ou,stempenacc,
lsjpool.n103022_0,lexent.n103022,telwn,masc,hs_ou,stemultacc,
lsjpool.n103024_0,lexent.n103024,telwni,fem,h_hs,stemultacc,
lsjpool.n103025_0,lexent.n103025,telwnia,fem,s_dos,stemultacc,
lsjpool.n103027_0,lexent.n103027,telwni,neut,os_ou,stempenacc,
lsjpool.n103033_0,lexent.n103033,temaxi,neut,os_ou,stempenacc,
lsjpool.n103038_0,lexent.n103038,tema^x,neut,hs_eos,stempenacc,
lsjpool.n103044_0,lexent.n103044,temeni_t,masc,hs_ou,stemultacc,
lsjpool.n103046_0,lexent.n103046,temen,neut,hs_eos,stempenacc,
lsjpool.n103064_0,lexent.n103064,tena^g,neut,hs_eos,stempenacc,
lsjpool.n103073_0,lexent.n103073,tenqei,fem,h_hs,stemultacc,
lsjpool.n103075_0,lexent.n103075,tenq,masc,hs_ou,stemultacc,
lsjpool.n103085_0,lexent.n103085,ten,masc,wn_ontos,stemultacc,
lsjpool.n103107_0,lexent.n103107,tera^tei,fem,h_hs,stemultacc,
lsjpool.n103119_0,lexent.n103119,tera^tologi,fem,h_hs,stemultacc,
lsjpool.n103131_0,lexent.n103131,tera^tourgi,fem,h_hs,stemultacc,
lsjpool.n103145_0,lexent.n103145,teretis,neut,ma_matos,stempenacc,
lsjpool.n103148_0,lexent.n103148,teretr,neut,os_ou,stempenacc,
lsjpool.n103152_0,lexent.n103152,terhd,fem,wn_onos,inflacc,
lsjpool.n103158_0,lexent.n103158,terqri,masc,os_ou,stempenacc,
lsjpool.n103159_0,lexent.n103159,terqr,neut,os_ou,stempenacc,
lsjpool.n103163_0,lexent.n103163,ter,neut,ma_matos,stempenacc,
lsjpool.n103172_0,lexent.n103172,terebinq,fem,os_ou,stempenacc,
lsjpool.n103172_0,lexent.n103172,terminq,fem,os_ou,stempenacc,
lsjpool.n103181_0,lexent.n103181,term,masc,wn_onos,stempenacc,
lsjpool.n103191_0,lexent.n103191,terpwl,fem,h_hs,inflacc,
lsjpool.n103240_0,lexent.n103240,tessa^ra^kontout,masc,hs_ou,stemultacc,
lsjpool.n103248_0,lexent.n103248,petta,fem,r_ros,stempenacc,
lsjpool.n103248_0,lexent.n103248,pisu,fem,r_ros,stempenacc,
lsjpool.n103248_0,lexent.n103248,tessa^,fem,r_ros,stempenacc,
lsjpool.n103248_0,lexent.n103248,tesse,fem,r_ros,stempenacc,
lsjpool.n103248_0,lexent.n103248,teto,fem,r_ros,stempenacc,
lsjpool.n103248_0,lexent.n103248,tetta^,fem,r_ros,stempenacc,
lsjpool.n103260_0,lexent.n103260,tessa^reskaideket,masc,hs_ou,stemultacc,
lsjpool.n103287_0,lexent.n103287,tetarthmori,neut,os_ou,stempenacc,
lsjpool.n103377_0,lexent.n103377,tetraeti,fem,h_hs,stemultacc,
lsjpool.n103429_0,lexent.n103429,tetra^kwmi,fem,h_hs,stemultacc,
lsjpool.n103434_0,lexent.n103434,tetra^logi,fem,h_hs,stemultacc,
lsjpool.n103446_0,lexent.n103446,tetra^moiri,fem,h_hs,stemultacc,
lsjpool.n103456_0,lexent.n103456,tetra^,masc,c_gos,stempenacc,
lsjpool.n103456_0,lexent.n103456,tetra^,masc,c_kos,stempenacc,
lsjpool.n103466_0,lexent.n103466,tetra_ori,fem,h_hs,stemultacc,
lsjpool.n1034_0,lexent.n1034,a)gxinoi,fem,a_hs,stempenacc,
lsjpool.n103500_0,lexent.n103500,tetra^pol,fem,is_ews,stempenacc,
lsjpool.n103507_0,lexent.n103507,tetrapterull,fem,is_idos,inflacc,
lsjpool.n103524_0,lexent.n103524,tetrarx,masc,hs_ou,stemultacc,
lsjpool.n103525_0,lexent.n103525,tetrarxi,fem,h_hs,stemultacc,
lsjpool.n103637_0,lexent.n103637,tetti_,masc,c_gos,stempenacc,
lsjpool.n103643_0,lexent.n103643,teu_g,neut,ma_matos,stempenacc,
lsjpool.n103659_0,lexent.n103659,teu_c,fem,is_ews,stempenacc,
lsjpool.n103664_0,lexent.n103664,teutli,neut,os_ou,stemultacc,
lsjpool.n103667_0,lexent.n103667,seu_tl,neut,os_ou,stempenacc,
lsjpool.n103667_0,lexent.n103667,teu_tl,neut,os_ou,stempenacc,
lsjpool.n103675_0,lexent.n103675,teuxhst,masc,hs_ou,inflacc,
lsjpool.n103675_0,lexent.n103675,teuxhsth,masc,r_ros,stemultacc,
lsjpool.n103678_0,lexent.n103678,teu_x,neut,hs_eos,stempenacc,
lsjpool.n103682_0,lexent.n103682,tefr,fem,h_hs,stempenacc,
lsjpool.n103697_0,lexent.n103697,texnas,neut,ma_matos,stempenacc,
lsjpool.n103701_0,lexent.n103701,texn,fem,h_hs,stempenacc,
lsjpool.n103703_0,lexent.n103703,texnh,neut,ma_matos,stempenacc,
lsjpool.n10370_0,lexent.n10370,a)ntiplh,fem,c_gos,stemultacc,
lsjpool.n103710_0,lexent.n103710,texni,neut,os_ou,stemultacc,
lsjpool.n103714_0,lexent.n103714,texni_t,masc,hs_ou,stemultacc,
lsjpool.n103734_0,lexent.n103734,texnudri,neut,os_ou,stempenacc,
lsjpool.n103769_0,lexent.n103769,thq,fem,h_hs,stempenacc,
lsjpool.n103772_0,lexent.n103772,thq,fem,is_idos,inflacc,
lsjpool.n103773_0,lexent.n103773,th_q,neut,hs_eos,stempenacc,
lsjpool.n103780_0,lexent.n103780,thked,fem,wn_onos,inflacc,
lsjpool.n103814_0,lexent.n103814,thlefi^l,neut,os_ou,stempenacc,
lsjpool.n103820_0,lexent.n103820,thli,fem,h_hs,stemultacc,
lsjpool.n10383_0,lexent.n10383,a)ntipoin,neut,os_ou,stempenacc,
lsjpool.n103873_0,lexent.n103873,thrhs,fem,is_ews,stempenacc,
lsjpool.n103880_0,lexent.n103880,thr,masc,os_ou,inflacc,
lsjpool.n103889_0,lexent.n103889,tia_r,fem,h_hs,stemultacc,
lsjpool.n103889_0,lexent.n103889,tia_r,masc,hs_ou,stemultacc,
lsjpool.n103889_0,lexent.n103889,tihr,masc,hs_ou,stemultacc,
lsjpool.n10389_0,lexent.n10389,a)ntipol,fem,is_ews,stempenacc,
lsjpool.n103915_0,lexent.n103915,ti^qa^seut,masc,hs_ou,inflacc,
lsjpool.n103926_0,lexent.n103926,ti^qhn,fem,h_hs,stemultacc,
lsjpool.n103929_0,lexent.n103929,ti^qhnhth,masc,r_ros,stemultacc,
lsjpool.n103954_0,lexent.n103954,tils,fem,is_ews,stempenacc,
lsjpool.n103958_0,lexent.n103958,tilw,masc,n_nos,stempenacc,
lsjpool.n103977_0,lexent.n103977,timh,neut,ma_matos,stempenacc,
lsjpool.n103980_0,lexent.n103980,timhs,fem,is_ews,stempenacc,
lsjpool.n103986_0,lexent.n103986,ti_mht,masc,hs_ou,inflacc,
lsjpool.n103994_0,lexent.n103994,ti_mioth,fem,s_tos,stempenacc,
lsjpool.n104003_0,lexent.n104003,ti_mokra^ti,fem,h_hs,stemultacc,
lsjpool.n104006_0,lexent.n104006,ti_m,masc,os_ou,stempenacc,
lsjpool.n104016_0,lexent.n104016,ti_mwrh,neut,ma_matos,stempenacc,
lsjpool.n104020_0,lexent.n104020,ti_mwrhth,masc,r_ros,stemultacc,
lsjpool.n104023_0,lexent.n104023,ti_mwri,fem,h_hs,stemultacc,
lsjpool.n104028_0,lexent.n104028,ti^nag,neut,ma_matos,stempenacc,
lsjpool.n104030_0,lexent.n104030,ti^nakteir,fem,a_hs,stempenacc,
lsjpool.n104032_0,lexent.n104032,ti^nakt,masc,wr_oros,stemultacc,
lsjpool.n10404_0,lexent.n10404,a)ntiprac,fem,is_ews,stempenacc,
lsjpool.n104053_0,lexent.n104053,ti^s,fem,is_ews,stempenacc,
lsjpool.n104070_0,lexent.n104070,ti^ta^n,fem,os_ou,stempenacc,
lsjpool.n104078_0,lexent.n104078,titqei,fem,h_hs,stemultacc,
lsjpool.n104081_0,lexent.n104081,titq,fem,h_hs,stempenacc,
lsjpool.n104084_0,lexent.n104084,titqi,neut,os_ou,stemultacc,
lsjpool.n104087_0,lexent.n104087,titq,masc,os_ou,inflacc,
lsjpool.n104092_0,lexent.n104092,titl,masc,os_ou,stempenacc,
lsjpool.n104109_0,lexent.n104109,tif,fem,h_hs,stempenacc,
lsjpool.n104113_0,lexent.n104113,ti_f,neut,hs_eos,stempenacc,
lsjpool.n104122_0,lexent.n104122,tlhmosun,fem,h_hs,stemultacc,
lsjpool.n104123_0,lexent.n104123,tla_m,fem,wn_onos,stempenacc,
lsjpool.n104138_0,lexent.n104138,tmh_,neut,ma_matos,stempenacc,
lsjpool.n104141_0,lexent.n104141,tmh_s,fem,is_ews,stempenacc,
lsjpool.n104194_0,lexent.n104194,toi_x,masc,os_ou,stempenacc,
lsjpool.n104206_0,lexent.n104206,toka,fem,s_dos,stemultacc,
lsjpool.n104209_0,lexent.n104209,toket,masc,os_ou,inflacc,
lsjpool.n104210_0,lexent.n104210,tok,masc,eus_ews,inflacc,
lsjpool.n104216_0,lexent.n104216,tokism,masc,os_ou,inflacc,
lsjpool.n104217_0,lexent.n104217,tokist,masc,hs_ou,inflacc,
lsjpool.n104219_0,lexent.n104219,tokoglu^f,masc,os_ou,stemultacc,
lsjpool.n104221_0,lexent.n104221,tok,masc,os_ou,stempenacc,
lsjpool.n104224_0,lexent.n104224,tolm,fem,a_hs,stempenacc,
lsjpool.n104228_0,lexent.n104228,tolmh,neut,ma_matos,stempenacc,
lsjpool.n104232_0,lexent.n104232,tolmht,masc,hs_ou,inflacc,
lsjpool.n104241_0,lexent.n104241,tolu^p,fem,h_hs,stemultacc,
lsjpool.n104249_0,lexent.n104249,tom,masc,eus_ews,inflacc,
lsjpool.n104253_0,lexent.n104253,tomi,neut,os_ou,stempenacc,
lsjpool.n104261_0,lexent.n104261,tona^ri,neut,os_ou,stempenacc,
lsjpool.n104274_0,lexent.n104274,ton,masc,os_ou,stempenacc,
lsjpool.n104281_0,lexent.n104281,tocalket,masc,hs_ou,stemultacc,
lsjpool.n104284_0,lexent.n104284,toca^ri,neut,os_ou,stempenacc,
lsjpool.n104286_0,lexent.n104286,tocarx,masc,os_ou,stempenacc,
lsjpool.n104289_0,lexent.n104289,toceu,neut,ma_matos,stempenacc,
lsjpool.n104311_0,lexent.n104311,toc,neut,os_ou,stempenacc,
lsjpool.n104316_0,lexent.n104316,tocosun,fem,h_hs,stemultacc,
lsjpool.n104323_0,lexent.n104323,tocofor,fem,os_ou,stemultacc,
lsjpool.n104327_0,lexent.n104327,topaz,masc,os_ou,stempenacc,
lsjpool.n104333_0,lexent.n104333,toparx,fem,os_ou,stempenacc,
lsjpool.n104355_0,lexent.n104355,top,masc,os_ou,stempenacc,
lsjpool.n104364_0,lexent.n104364,torei,fem,h_hs,stemultacc,
lsjpool.n104368_0,lexent.n104368,tor,masc,eus_ews,inflacc,
lsjpool.n104379_0,lexent.n104379,torm,masc,os_ou,stempenacc,
lsjpool.n104386_0,lexent.n104386,torneutolu^r-aspi^do-phg,masc,os_ou,inflacc,
lsjpool.n104394_0,lexent.n104394,torn,masc,os_ou,stempenacc,
lsjpool.n104405_0,lexent.n104405,toru_n,fem,h_hs,stemultacc,
lsjpool.n104463_0,lexent.n104463,tra^gela^f,masc,os_ou,stempenacc,
lsjpool.n104466_0,lexent.n104466,tra^gh,neut,ma_matos,stempenacc,
lsjpool.n104483_0,lexent.n104483,tra^gisk,masc,os_ou,stemultacc,
lsjpool.n104499_0,lexent.n104499,tra^g,masc,os_ou,stempenacc,
lsjpool.n1044_0,lexent.n1044,a)gxist,masc,eus_ews,inflacc,
lsjpool.n104508_0,lexent.n104508,tra^gw|di,fem,h_hs,stemultacc,
lsjpool.n104513_0,lexent.n104513,tra^gw|dodidaska^l,masc,os_ou,stempenacc,
lsjpool.n104517_0,lexent.n104517,tra^gw|dopoi,masc,os_ou,inflacc,
lsjpool.n104518_0,lexent.n104518,tra^gw|d,masc,os_ou,inflacc,
lsjpool.n104538_0,lexent.n104538,tra^pez,fem,a_hs,stempenacc,
lsjpool.n104541_0,lexent.n104541,tra^pez,masc,eus_ews,inflacc,
lsjpool.n104549_0,lexent.n104549,tra^pezi_t,masc,hs_ou,stemultacc,
lsjpool.n104557_0,lexent.n104557,tra^pezopoii,fem,h_hs,stemultacc,
lsjpool.n104578_0,lexent.n104578,tra^si,fem,h_hs,inflacc,
lsjpool.n104583_0,lexent.n104583,trauloth,fem,s_tos,stempenacc,
lsjpool.n104586_0,lexent.n104586,trau,neut,ma_matos,stempenacc,
lsjpool.n104586_0,lexent.n104586,trw,neut,ma_matos,stempenacc,
lsjpool.n104610_0,lexent.n104610,tra^xhli,neut,os_ou,stempenacc,
lsjpool.n104620_0,lexent.n104620,tra^xhlodesmot,masc,hs_ou,stemultacc,
lsjpool.n104624_0,lexent.n104624,tra^xhl,masc,os_ou,stempenacc,
lsjpool.n104643_0,lexent.n104643,tra_xuth,fem,s_tos,stempenacc,
lsjpool.n104694_0,lexent.n104694,trexn,neut,hs_eos,stempenacc,
lsjpool.n104701_0,lexent.n104701,trh_,neut,ma_matos,stempenacc,
lsjpool.n104709_0,lexent.n104709,trhrw,fem,n_nos,stempenacc,
lsjpool.n104732_0,lexent.n104732,trihka,fem,s_dos,stemultacc,
lsjpool.n10475_0,lexent.n10475,a)ntishkws,fem,is_ews,stempenacc,
lsjpool.n104764_0,lexent.n104764,tria_kontarxi,fem,h_hs,stemultacc,
lsjpool.n104796_0,lexent.n104796,triakth,masc,r_ros,stemultacc,
lsjpool.n1047_0,lexent.n1047,a)gxisth,masc,r_ros,stemultacc,
lsjpool.n104826_0,lexent.n104826,tri^b,fem,h_hs,inflacc,
lsjpool.n104834_0,lexent.n104834,tri^b,masc,os_ou,stempenacc,
lsjpool.n104846_0,lexent.n104846,tri^bwni,neut,os_ou,stempenacc,
lsjpool.n104853_0,lexent.n104853,tri^genei,fem,a_hs,stempenacc,
lsjpool.n104857_0,lexent.n104857,tri^ger,fem,wn_ontos,stemultacc,
lsjpool.n104860_0,lexent.n104860,trigl,fem,h_hs,stempenacc,
lsjpool.n104870_0,lexent.n104870,trigluf,fem,os_ou,stempenacc,
lsjpool.n104870_0,lexent.n104870,trigluf,neut,os_ou,stempenacc,
lsjpool.n104872_0,lexent.n104872,trigm,masc,os_ou,inflacc,
lsjpool.n104872_0,lexent.n104872,trism,masc,os_ou,inflacc,
lsjpool.n104876_0,lexent.n104876,tri^goni,fem,h_hs,stemultacc,
lsjpool.n104933_0,lexent.n104933,trihmi-podi,neut,os_ou,stempenacc,
lsjpool.n104941_0,lexent.n104941,trihrarxh,neut,ma_matos,stempenacc,
lsjpool.n104943_0,lexent.n104943,trihrarxi,fem,h_hs,stemultacc,
lsjpool.n104945_0,lexent.n104945,trihrarx,masc,os_ou,stempenacc,
lsjpool.n104946_0,lexent.n104946,trihraul,masc,hs_ou,stemultacc,
lsjpool.n104952_0,lexent.n104952,tri_hrit,masc,hs_ou,stemultacc,
lsjpool.n104997_0,lexent.n104997,trikoru^,masc,s_qos,stempenacc,
lsjpool.n104997_0,lexent.n104997,tri^koru^q,masc,os_ou,stempenacc,
lsjpool.n105016_0,lexent.n105016,tri^ku_mi,fem,h_hs,stemultacc,
lsjpool.n105028_0,lexent.n105028,tri^logi,fem,h_hs,stemultacc,
lsjpool.n105029_0,lexent.n105029,tri^lofi,fem,h_hs,stemultacc,
lsjpool.n105050_0,lexent.n105050,tri_m,neut,ma_matos,stempenacc,
lsjpool.n105053_0,lexent.n105053,trimm,masc,os_ou,inflacc,
lsjpool.n105057_0,lexent.n105057,tri^moiri,fem,h_hs,stemultacc,
lsjpool.n105065_0,lexent.n105065,tri^na,fem,c_kos,stempenacc,
lsjpool.n105081_0,lexent.n105081,triod,fem,os_ou,stempenacc,
lsjpool.n105082_0,lexent.n105082,triod,fem,ous_ontos,stemultacc,
lsjpool.n105094_0,lexent.n105094,triorx,masc,hs_ou,stemultacc,
lsjpool.n105132_0,lexent.n105132,tripla,fem,c_kos,stempenacc,
lsjpool.n10514_0,lexent.n10514,a)ntista^s,fem,is_ews,stempenacc,
lsjpool.n105153_0,lexent.n105153,tri^pod,masc,hs_ou,stemultacc,
lsjpool.n10515_0,lexent.n10515,a)ntista^siwt,masc,hs_ou,stemultacc,
lsjpool.n105181_0,lexent.n105181,tripth,masc,r_ros,stemultacc,
lsjpool.n105183_0,lexent.n105183,tript,masc,hs_ou,stemultacc,
lsjpool.n10518_0,lexent.n10518,a)ntista^t,masc,hs_ou,stemultacc,
lsjpool.n105220_0,lexent.n105220,triseparx,masc,os_ou,stempenacc,
lsjpool.n105305_0,lexent.n105305,tri^ta^gwnist,masc,hs_ou,inflacc,
lsjpool.n105328_0,lexent.n105328,tri^thmor,masc,is_idos,inflacc,
lsjpool.n105354_0,lexent.n105354,tritt,fem,us_uos,inflacc,
lsjpool.n10536_0,lexent.n10536,a)ntistrathg,masc,os_ou,stempenacc,
lsjpool.n105380_0,lexent.n105380,trifull,neut,os_ou,stempenacc,
lsjpool.n10538_0,lexent.n10538,a)ntistra^topedei,fem,h_hs,stemultacc,
lsjpool.n105390_0,lexent.n105390,trixalk,neut,os_ou,stempenacc,
lsjpool.n105411_0,lexent.n105411,tri^x,fem,is_idos,inflacc,
lsjpool.n105413_0,lexent.n105413,tri^xobrw,fem,s_tos,stempenacc,
lsjpool.n10544_0,lexent.n10544,a)ntistrof,fem,h_hs,inflacc,
lsjpool.n105458_0,lexent.n105458,trixw,neut,ma_matos,stempenacc,
lsjpool.n105466_0,lexent.n105466,tri_y,fem,is_ews,stempenacc,
lsjpool.n10546_0,lexent.n10546,a)ntisugklht,fem,os_ou,stempenacc,
lsjpool.n105472_0,lexent.n105472,triwbol,neut,os_ou,stempenacc,
lsjpool.n105504_0,lexent.n105504,tropai,neut,os_ou,stempenacc,
lsjpool.n105512_0,lexent.n105512,tropa_l,fem,is_idos,stempenacc,
lsjpool.n105517_0,lexent.n105517,trop,fem,h_hs,inflacc,
lsjpool.n105535_0,lexent.n105535,tropwth,masc,r_ros,stemultacc,
lsjpool.n105544_0,lexent.n105544,trofa_l,fem,is_idos,inflacc,
lsjpool.n105548_0,lexent.n105548,trof,masc,eus_ews,inflacc,
lsjpool.n105550_0,lexent.n105550,trof,fem,h_hs,inflacc,
lsjpool.n105567_0,lexent.n105567,trof,fem,os_ou,inflacc,
lsjpool.n105603_0,lexent.n105603,troxhla^t,masc,hs_ou,stemultacc,
lsjpool.n105606_0,lexent.n105606,troxi,fem,h_hs,inflacc,
lsjpool.n105618_0,lexent.n105618,troxi^l,masc,os_ou,stemultacc,
lsjpool.n105644_0,lexent.n105644,trubli,neut,os_ou,stempenacc,
lsjpool.n105652_0,lexent.n105652,tru^g,fem,h_hs,stempenacc,
lsjpool.n105656_0,lexent.n105656,tru^ghth,masc,r_ros,stemultacc,
lsjpool.n105660_0,lexent.n105660,trught,masc,os_ou,stempenacc,
lsjpool.n105672_0,lexent.n105672,tru^godaim,masc,wn_onos,stemultacc,
lsjpool.n105676_0,lexent.n105676,tru^goip,masc,os_ou,stempenacc,
lsjpool.n105678_0,lexent.n105678,tru_goni,neut,os_ou,stempenacc,
lsjpool.n105687_0,lexent.n105687,tru^gw|di,fem,h_hs,stemultacc,
lsjpool.n105690_0,lexent.n105690,tru^gw|d,masc,os_ou,inflacc,
lsjpool.n105691_0,lexent.n105691,tru_g,fem,wn_onos,inflacc,
lsjpool.n105699_0,lexent.n105699,tru_ma^li,fem,h_hs,inflacc,
lsjpool.n105702_0,lexent.n105702,tru_m,fem,h_hs,stempenacc,
lsjpool.n105714_0,lexent.n105714,tru^pa^n,neut,os_ou,stempenacc,
lsjpool.n105718_0,lexent.n105718,trup,fem,h_hs,stempenacc,
lsjpool.n105719_0,lexent.n105719,tru^ph,neut,ma_matos,stempenacc,
lsjpool.n105726_0,lexent.n105726,tru_san,fem,wr_oros,stemultacc,
lsjpool.n105733_0,lexent.n105733,tru_ta^n,fem,h_hs,stemultacc,
lsjpool.n105735_0,lexent.n105735,tru^falei,fem,a_hs,stempenacc,
lsjpool.n105753_0,lexent.n105753,tru^f,fem,h_hs,inflacc,
lsjpool.n105755_0,lexent.n105755,trufh,neut,ma_matos,stempenacc,
lsjpool.n105760_0,lexent.n105760,truf,neut,hs_eos,stempenacc,
lsjpool.n105767_0,lexent.n105767,tru_x,neut,hs_eos,stempenacc,
lsjpool.n105775_0,lexent.n105775,trwgali,neut,os_ou,stempenacc,
lsjpool.n105777_0,lexent.n105777,trwgl,fem,h_hs,stempenacc,
lsjpool.n105782_0,lexent.n105782,trwglodu^t,masc,hs_ou,stemultacc,
lsjpool.n10578_0,lexent.n10578,a)ntitac,fem,is_ews,stempenacc,
lsjpool.n105801_0,lexent.n105801,trwkt,masc,hs_ou,stemultacc,
lsjpool.n105811_0,lexent.n105811,trw_c,fem,is_ews,stempenacc,
lsjpool.n105838_0,lexent.n105838,tukis,neut,ma_matos,stempenacc,
lsjpool.n105839_0,lexent.n105839,tu_k,neut,os_ou,stempenacc,
lsjpool.n105840_0,lexent.n105840,tu^k,masc,os_ou,stempenacc,
lsjpool.n105848_0,lexent.n105848,tu^l,fem,h_hs,stempenacc,
lsjpool.n105859_0,lexent.n105859,tu^l,masc,os_ou,stempenacc,
lsjpool.n10585_0,lexent.n10585,a)ntiteixis,neut,ma_matos,stempenacc,
lsjpool.n105872_0,lexent.n105872,tumbeu,neut,ma_matos,stempenacc,
lsjpool.n105878_0,lexent.n105878,tumbi_t,masc,hs_ou,stemultacc,
lsjpool.n105881_0,lexent.n105881,tumb,masc,os_ou,stempenacc,
lsjpool.n105886_0,lexent.n105886,tumboxo,fem,h_hs,stemultacc,
lsjpool.n105891_0,lexent.n105891,tumbwru^xi,fem,h_hs,stemultacc,
lsjpool.n105893_0,lexent.n105893,tum,neut,ma_matos,stempenacc,
lsjpool.n105902_0,lexent.n105902,tumpa^ni,neut,os_ou,stempenacc,
lsjpool.n105904_0,lexent.n105904,tumpa^nist,masc,hs_ou,inflacc,
lsjpool.n105909_0,lexent.n105909,tumpa^n,neut,os_ou,stempenacc,
lsjpool.n105926_0,lexent.n105926,tu^pa^n,neut,os_ou,stempenacc,
lsjpool.n105932_0,lexent.n105932,tu^p,fem,h_hs,inflacc,
lsjpool.n105941_0,lexent.n105941,tu^p,masc,os_ou,stempenacc,
lsjpool.n105947_0,lexent.n105947,tu^pw,neut,ma_matos,stempenacc,
lsjpool.n105949_0,lexent.n105949,tu^pws,fem,is_ews,stempenacc,
lsjpool.n10594_0,lexent.n10594,a)ntitexnhs,fem,is_ews,stempenacc,
lsjpool.n105964_0,lexent.n105964,tu^rann,masc,os_ou,stempenacc,
lsjpool.n105969_0,lexent.n105969,tu^rannoktoni,fem,h_hs,stemultacc,
lsjpool.n105972_0,lexent.n105972,tu^rannopoi,masc,os_ou,inflacc,
lsjpool.n105974_0,lexent.n105974,tu^rann,masc,os_ou,stempenacc,
lsjpool.n105974_0,lexent.n105974,tu^rann,neut,os_ou,stempenacc,
lsjpool.n105981_0,lexent.n105981,turb,fem,h_hs,stempenacc,
lsjpool.n105984_0,lexent.n105984,tu_reu,neut,ma_matos,stempenacc,
lsjpool.n105986_0,lexent.n105986,tu_reuth,masc,r_ros,stemultacc,
lsjpool.n106007_0,lexent.n106007,tu_roknhst,fem,is_idos,stempenacc,
lsjpool.n106021_0,lexent.n106021,tu_ropwl,masc,hs_ou,stemultacc,
lsjpool.n106023_0,lexent.n106023,tu_r,masc,os_ou,inflacc,
lsjpool.n106049_0,lexent.n106049,tu_feda^n,masc,os_ou,inflacc,
lsjpool.n106051_0,lexent.n106051,tuf,fem,h_hs,stempenacc,
lsjpool.n106071_0,lexent.n106071,tuflws,fem,is_ews,stempenacc,
lsjpool.n106074_0,lexent.n106074,tu_foger,masc,wn_ontos,stemultacc,
lsjpool.n106079_0,lexent.n106079,tu_f,masc,os_ou,stempenacc,
lsjpool.n106094_0,lexent.n106094,tu^x,fem,h_hs,stempenacc,
lsjpool.n106101_0,lexent.n106101,tux,masc,os_ou,stempenacc,
lsjpool.n106107_0,lexent.n106107,twqasm,masc,os_ou,inflacc,
lsjpool.n106120_0,lexent.n106120,u(ain,fem,a_hs,stempenacc,
lsjpool.n106152_0,lexent.n106152,u(a^l,fem,os_ou,stempenacc,
lsjpool.n106152_0,lexent.n106152,u(el,fem,os_ou,stempenacc,
lsjpool.n106180_0,lexent.n106180,u(bris,neut,ma_matos,stempenacc,
lsjpool.n106184_0,lexent.n106184,u(brist,masc,hs_ou,inflacc,
lsjpool.n106184_0,lexent.n106184,u(bristh,masc,r_ros,stemultacc,
lsjpool.n106205_0,lexent.n106205,u(^giei,fem,a_hs,stempenacc,
lsjpool.n106205_0,lexent.n106205,u(^giei,fem,h_hs,stempenacc,
lsjpool.n106267_0,lexent.n106267,u(grota_,fem,s_tos,stempenacc,
lsjpool.n106267_0,lexent.n106267,u(groth,fem,s_tos,stempenacc,
lsjpool.n106295_0,lexent.n106295,u(dati,neut,os_ou,stempenacc,
lsjpool.n106304_0,lexent.n106304,u(da^toposi,fem,h_hs,stemultacc,
lsjpool.n106306_0,lexent.n106306,u(da^topot,masc,hs_ou,stemultacc,
lsjpool.n106326_0,lexent.n106326,u(der,masc,os_ou,stempenacc,
lsjpool.n106339_0,lexent.n106339,u(dr,fem,h_hs,stempenacc,
lsjpool.n106364_0,lexent.n106364,u(drei,fem,h_hs,stemultacc,
lsjpool.n106365_0,lexent.n106365,u(drei_,neut,os_ou,stemultacc,
lsjpool.n106365_0,lexent.n106365,u(drhi,neut,os_ou,stempenacc,
lsjpool.n106382_0,lexent.n106382,u(dri,fem,h_hs,stemultacc,
lsjpool.n106383_0,lexent.n106383,u(dria,fem,s_dos,stemultacc,
lsjpool.n106438_0,lexent.n106438,u(droposi,fem,h_hs,stemultacc,
lsjpool.n106440_0,lexent.n106440,u(dropot,masc,hs_ou,stemultacc,
lsjpool.n106445_0,lexent.n106445,u(drorro,fem,h_hs,stemultacc,
lsjpool.n106449_0,lexent.n106449,u(dr,masc,os_ou,stempenacc,
lsjpool.n106487_0,lexent.n106487,u(droxo,masc,os_ou,stemultacc,
lsjpool.n106529_0,lexent.n106529,u(_et,masc,os_ou,inflacc,
lsjpool.n106539_0,lexent.n106539,u(hni,fem,h_hs,stemultacc,
lsjpool.n106545_0,lexent.n106545,u(ql,masc,os_ou,stempenacc,
lsjpool.n10654_0,lexent.n10654,a)ntifilhs,fem,is_ews,stempenacc,
lsjpool.n106555_0,lexent.n106555,ui(i+d,masc,eus_ews,inflacc,
lsjpool.n106558_0,lexent.n106558,ui(oqesi,fem,h_hs,stemultacc,
lsjpool.n106571_0,lexent.n106571,ui(wn,masc,os_ou,inflacc,
lsjpool.n106577_0,lexent.n106577,u(^lag,neut,ma_matos,stempenacc,
lsjpool.n106578_0,lexent.n106578,u(^lagm,masc,os_ou,inflacc,
lsjpool.n106585_0,lexent.n106585,u(la^k,fem,h_hs,inflacc,
lsjpool.n106589_0,lexent.n106589,u(laktht,masc,hs_ou,inflacc,
lsjpool.n106598_0,lexent.n106598,u(leiwt,masc,hs_ou,stemultacc,
lsjpool.n1065_0,lexent.n1065,a)gxon,fem,h_hs,stemultacc,
lsjpool.n106601_0,lexent.n106601,u(_l,fem,h_hs,stempenacc,
lsjpool.n106603_0,lexent.n106603,u(lhkoit,masc,hs_ou,stemultacc,
