StemUrn,LexicalEntity,StemString,InflClass,Tags
lsjpool.n71497_0,lexent.n71497,:de:cen-hla^t,ew_denom,
lsjpool.n71501_0,lexent.n71501,:de:cen,izw,
lsjpool.n71501_0,lexent.n71501,:de:cein,izw,
lsjpool.n71511_0,lexent.n71511,:de:ceni_t,euw,
lsjpool.n71515_0,lexent.n71515,:de:cenodok,ew_denom,
lsjpool.n71515_0,lexent.n71515,:de:cenodox,ew_denom,
lsjpool.n71524_0,lexent.n71524,:de:ceno-qu^t,ew_denom,
lsjpool.n71529_0,lexent.n71529,:de:cenokton,ew_denom,
lsjpool.n71529_0,lexent.n71529,:de:ceinokton,ew_denom,
lsjpool.n71533_0,lexent.n71533,:de:cenolog,ew_denom,
lsjpool.n71539_0,lexent.n71539,:de:ceno-pa^q,ew_denom,
lsjpool.n71552_0,lexent.n71552,:de:cenotrof,ew_denom,
lsjpool.n71554_0,lexent.n71554,:de:cenofon,ew_denom,
lsjpool.n71563_0,lexent.n71563,:de:cein,ow_denom,
lsjpool.n71563_0,lexent.n71563,:de:cen,ow_denom,
lsjpool.n71583_0,lexent.n71583,:de:c,e_stem,
lsjpool.n71585_0,lexent.n71585,:de:chr,ainw,
lsjpool.n71586_0,lexent.n71586,:de:chr-a^loif,ew_denom,
lsjpool.n71628_0,lexent.n71628,:de:chro-fa^g,ew_denom,
lsjpool.n71700_0,lexent.n71700,:de:cu^lhg,ew_denom,
lsjpool.n71704_0,lexent.n71704,:de:cu^l,izw,
lsjpool.n71735_0,lexent.n71735,:de:cu^lokop,ew_denom,
lsjpool.n71774_0,lexent.n71774,:de:cu^l-ourg,ew_denom,
lsjpool.n71782_0,lexent.n71782,:de:cu^lofor,ew_denom,
lsjpool.n71788_0,lexent.n71788,:de:cu^lox,izw,
lsjpool.n71790_0,lexent.n71790,:de:cu^l,ow_denom,
lsjpool.n71820_0,lexent.n71820,:de:cu^r,ew_denom,
lsjpool.n71820_0,lexent.n71820,:de:cu^r,aw_denom,
lsjpool.n71820_0,lexent.n71820,:de:cu^r,ow_denom,
lsjpool.n71820_0,lexent.n71820,:de:c,urw,
lsjpool.n71880_0,lexent.n71880,:de:cu_,reg_conj,
lsjpool.n71891_0,lexent.n71891,:de:o)a^r,izw,
lsjpool.n71917_0,lexent.n71917,:de:o)bolosta^t,ew_denom,
lsjpool.n71960_0,lexent.n71960,:de:o)gk,aw_denom,
lsjpool.n71980_0,lexent.n71980,:de:o)gk,ow_denom,
lsjpool.n71981_0,lexent.n71981,:de:o)gk,ullw,
lsjpool.n71990_0,lexent.n71990,:de:o)gm,euw,
lsjpool.n72009_0,lexent.n72009,:de:o(d,aw_denom,
lsjpool.n72018_0,lexent.n72018,:de:o(d,euw,
lsjpool.n72020_0,lexent.n72020,:de:o(dhg,ew_denom,
lsjpool.n72034_0,lexent.n72034,:de:o)dm,aw_denom,
lsjpool.n72040_0,lexent.n72040,:de:o(doipla^n,ew_denom,
lsjpool.n72043_0,lexent.n72043,:de:o(doipor,ew_denom,
lsjpool.n72086_0,lexent.n72086,:de:o(dopoi,ew_denom,
lsjpool.n72103_0,lexent.n72103,:de:o(d,ow_denom,
lsjpool.n72105_0,lexent.n72105,:de:o)du^n,aw_denom,
lsjpool.n72115_0,lexent.n72115,:de:o)d,urw,
lsjpool.n72115_0,lexent.n72115,:de:d,urw,
lsjpool.n72148_0,lexent.n72148,:de:w)d,reg_conj,
lsjpool.n72186_0,lexent.n72186,:de:oi)a_k,izw,
lsjpool.n72186_0,lexent.n72186,:de:oi)hk,izw,
lsjpool.n72192_0,lexent.n72192,:de:oi)a_kostrof,ew_denom,
lsjpool.n72201_0,lexent.n72201,:de:o)ig,numi,
lsjpool.n72201_0,lexent.n72201,:de:oi)g,numi,
lsjpool.n72201_0,lexent.n72201,:de:oi)g,reg_conj,
lsjpool.n72205_0,lexent.n72205,:de:oi)d,anw,
lsjpool.n72205_0,lexent.n72205,:de:oi)d,ainw,
lsjpool.n72208_0,lexent.n72208,:de:oi)d,ew_denom,
lsjpool.n72259_0,lexent.n72259,:de:oi)kei,ow_denom,
lsjpool.n72259_0,lexent.n72259,:de:oi)khi,ow_denom,
lsjpool.n72267_0,lexent.n72267,:de:oi)ket,euw,
lsjpool.n72273_0,lexent.n72273,:de:oi)k,e_stem,
lsjpool.n72273_0,lexent.n72273,:de:oi)k,ew_denom,
lsjpool.n72292_0,lexent.n72292,:de:oi)k,izw,
lsjpool.n72315_0,lexent.n72315,:de:oi)kodespot,ew_denom,
lsjpool.n72321_0,lexent.n72321,:de:oi)kodom,ew_denom,
lsjpool.n72345_0,lexent.n72345,:de:oi)konom,ew_denom,
lsjpool.n72376_0,lexent.n72376,:de:oi)kour,ew_denom,
lsjpool.n72383_0,lexent.n72383,:de:oi)kofqor,ew_denom,
lsjpool.n72390_0,lexent.n72390,:de:oi)kteir,ew_denom,
lsjpool.n72392_0,lexent.n72392,:de:oi)kt,izw,
lsjpool.n72414_0,lexent.n72414,:de:oi)ktro-xo,ew_denom,
lsjpool.n72426_0,lexent.n72426,:de:oi)m,aw_denom,
lsjpool.n72437_0,lexent.n72437,:de:oi)mwg,reg_conj,
lsjpool.n72456_0,lexent.n72456,:de:oi)na^r,izw,
lsjpool.n72540_0,lexent.n72540,:de:oi)no-pot,azw,
lsjpool.n72577_0,lexent.n72577,:de:oi)noxo,euw,
lsjpool.n72588_0,lexent.n72588,:de:oi)n,ow_denom,
lsjpool.n72610_0,lexent.n72610,:de:o)i+,reg_conj,
lsjpool.n72610_0,lexent.n72610,:de:oi),e_stem,
lsjpool.n72619_0,lexent.n72619,:de:oi),ow_denom,
lsjpool.n72622_0,lexent.n72622,:de:oi)opol,ew_denom,
lsjpool.n72666_0,lexent.n72666,:de:oi)str,ew_denom,
lsjpool.n72666_0,lexent.n72666,:de:oi)str,aw_denom,
lsjpool.n72674_0,lexent.n72674,:de:oi)stro-bol,ew_denom,
lsjpool.n72707_0,lexent.n72707,:de:oi)x,ew_denom,
lsjpool.n72711_0,lexent.n72711,:de:oi)xn,ew_denom,
lsjpool.n72711_0,lexent.n72711,:de:oi)xn,euw,
lsjpool.n72712_0,lexent.n72712,:de:oi)x,o_stem,
lsjpool.n72712_0,lexent.n72712,:de:oi)x,e_stem,
lsjpool.n72716_0,lexent.n72716,:de:oi)wn,izw,
lsjpool.n72736_0,lexent.n72736,:de:oi)wnoskop,ew_denom,
lsjpool.n72745_0,lexent.n72745,:de:o)k,ellw,
lsjpool.n72756_0,lexent.n72756,:de:o)kl,azw,
lsjpool.n72763_0,lexent.n72763,:de:o)kn,ew_denom,
lsjpool.n72774_0,lexent.n72774,:de:o)kr,iaw_denom,
lsjpool.n72898_0,lexent.n72898,:de:o)lb,izw,
lsjpool.n72967_0,lexent.n72967,:de:o)li^g-andr,ew_denom,
lsjpool.n72978_0,lexent.n72978,:de:o)li^garx,ew_denom,
lsjpool.n72988_0,lexent.n72988,:de:o)li^ghpel,ew_denom,
lsjpool.n73124_0,lexent.n73124,:de:o)li^gwr,ew_denom,
lsjpool.n73142_0,lexent.n73142,:de:o)lisq,anw,
lsjpool.n73142_0,lexent.n73142,:de:o)lisq,ainw,
lsjpool.n73172_0,lexent.n73172,:de:o)l,e_stem,
lsjpool.n73199_0,lexent.n73199,:de:o)loqr,euw,
lsjpool.n73213_0,lexent.n73213,:de:o(lo-kaut,ew_denom,
lsjpool.n73213_0,lexent.n73213,:de:o)lo-kaut,ow_denom,
lsjpool.n73238_0,lexent.n73238,:de:o)lol,uzw,
lsjpool.n73270_0,lexent.n73270,:de:o)lo,ptw,
lsjpool.n73320_0,lexent.n73320,:de:o)lof,urw,
lsjpool.n73378_0,lexent.n73378,:de:o(ma^d,ew_denom,
lsjpool.n73395_0,lexent.n73395,:de:o(ma^l,izw,
lsjpool.n73405_0,lexent.n73405,:de:o(ma^l,unw,
lsjpool.n73409_0,lexent.n73409,:de:o(mart,ew_denom,
lsjpool.n73418_0,lexent.n73418,:de:o)mbr,ew_denom,
lsjpool.n73443_0,lexent.n73443,:de:o(m,eirw,
lsjpool.n73459_0,lexent.n73459,:de:o(mhgu^r,izw,
lsjpool.n73478_0,lexent.n73478,:de:o(mhr,ew_denom,
lsjpool.n73496_0,lexent.n73496,:de:o(mi_l,ew_denom,
lsjpool.n73507_0,lexent.n73507,:de:o)mi_x,ew_denom,
lsjpool.n73527_0,lexent.n73527,:de:o)mma^t,ow_denom,
lsjpool.n73530_0,lexent.n73530,:de:o)m,o_stem,
lsjpool.n73530_0,lexent.n73530,:de:o)m,numi,
lsjpool.n73554_0,lexent.n73554,:de:o(mognwmon,ew_denom,
lsjpool.n73576_0,lexent.n73576,:de:o(modoc,ew_denom,
lsjpool.n73621_0,lexent.n73621,:de:o(moi,azw,
lsjpool.n73656_0,lexent.n73656,:de:o(moiopa^q,ew_denom,
lsjpool.n73706_0,lexent.n73706,:de:o(moi,ow_denom,
lsjpool.n73742_0,lexent.n73742,:de:o(molog,ew_denom,
lsjpool.n73764_0,lexent.n73764,:de:o(mono,ew_denom,
lsjpool.n73784_0,lexent.n73784,:de:o(moplo,ew_denom,
lsjpool.n73802_0,lexent.n73802,:de:o)morg,azw,
lsjpool.n73804_0,lexent.n73804,:de:o)morg,numi,
lsjpool.n73805_0,lexent.n73805,:de:o(mor,ew_denom,
lsjpool.n73805_0,lexent.n73805,:de:o(mour,ew_denom,
lsjpool.n73814_0,lexent.n73814,:de:o(morroq,ew_denom,
lsjpool.n73824_0,lexent.n73824,:de:o(mosi_t,ew_denom,
lsjpool.n73829_0,lexent.n73829,:de:o(moskhn,ow_denom,
lsjpool.n73897_0,lexent.n73897,:de:o(mofron,ew_denom,
lsjpool.n73906_0,lexent.n73906,:de:o(mofwn,ew_denom,
lsjpool.n73913_0,lexent.n73913,:de:o(moxron,ew_denom,
lsjpool.n73923_0,lexent.n73923,:de:o(m,ow_denom,
lsjpool.n74006_0,lexent.n74006,:de:o)neid,izw,
lsjpool.n74042_0,lexent.n74042,:de:o)neiropol,ew_denom,
lsjpool.n74062_0,lexent.n74062,:de:o)n,euw,
lsjpool.n74094_0,lexent.n74094,:de:o)n,a_stem,
lsjpool.n74094_0,lexent.n74094,:de:o)ni^,nhmi,
lsjpool.n74105_0,lexent.n74105,:de:o)no-ba^t,ew_denom,
lsjpool.n74127_0,lexent.n74127,:de:o)num,azw,
lsjpool.n74127_0,lexent.n74127,:de:ou)nom,azw,
lsjpool.n74127_0,lexent.n74127,:de:o)nom,azw,
lsjpool.n74128_0,lexent.n74128,:de:o)n,o_stem,
lsjpool.n74129_0,lexent.n74129,:de:o)nom,ainw,
lsjpool.n74129_0,lexent.n74129,:de:o)nom,ainw,
lsjpool.n74153_0,lexent.n74153,:de:o)noma^to-poi,ew_denom,
lsjpool.n74174_0,lexent.n74174,:de:o)not,azw,
lsjpool.n74282_0,lexent.n74282,:de:o)cu^qu_m,ew_denom,
lsjpool.n74311_0,lexent.n74311,:de:o)cu^-la^b,ew_denom,
lsjpool.n74339_0,lexent.n74339,:de:o)c,unw,
lsjpool.n74420_0,lexent.n74420,:de:o)p,azw,
lsjpool.n74510_0,lexent.n74510,:de:o)pisqofu^la^k,ew_denom,
lsjpool.n74530_0,lexent.n74530,:de:o(pl,ew_denom,
lsjpool.n74535_0,lexent.n74535,:de:o(pl,izw,
lsjpool.n74545_0,lexent.n74545,:de:o(pli_t,euw,
lsjpool.n74563_0,lexent.n74563,:de:o(ploma^n,ew_denom,
lsjpool.n74587_0,lexent.n74587,:de:o(plofor,ew_denom,
lsjpool.n74643_0,lexent.n74643,:de:o)pt,azw,
lsjpool.n74643_0,lexent.n74643,:de:o)pt,anw,
lsjpool.n74655_0,lexent.n74655,:de:o)pt,aw_denom,
lsjpool.n74658_0,lexent.n74658,:de:o)pt,euw,
lsjpool.n74682_0,lexent.n74682,:de:o)pu,reg_conj,
lsjpool.n74695_0,lexent.n74695,:de:o)pwr,izw,
lsjpool.n74708_0,lexent.n74708,:de:o)pwrofor,ew_denom,
lsjpool.n74735_0,lexent.n74735,:de:o)p,reg_conj,
lsjpool.n74735_0,lexent.n74735,:de:o(r,a_stem,
lsjpool.n74742_0,lexent.n74742,:de:o)rg,azw,
lsjpool.n74743_0,lexent.n74743,:de:o)rg,ainw,
lsjpool.n74764_0,lexent.n74764,:de:o)rg,aw_denom,
lsjpool.n74771_0,lexent.n74771,:de:o)rgi,azw,
lsjpool.n74777_0,lexent.n74777,:de:o)rg,izw,
lsjpool.n74796_0,lexent.n74796,:de:o)reg,numi,
lsjpool.n74797_0,lexent.n74797,:de:o)reg,reg_conj,
lsjpool.n74805_0,lexent.n74805,:de:o)reiba^t,ew_denom,
lsjpool.n74856_0,lexent.n74856,:de:o)reopol,ew_denom,
lsjpool.n74890_0,lexent.n74890,:de:o)rexq,ew_denom,
lsjpool.n74912_0,lexent.n74912,:de:o)rq,euw,
lsjpool.n74915_0,lexent.n74915,:de:o)rqi,azw,
lsjpool.n74922_0,lexent.n74922,:de:o)rqo-ba^t,ew_denom,
lsjpool.n74938_0,lexent.n74938,:de:o)rqodoc,ew_denom,
lsjpool.n74942_0,lexent.n74942,:de:o)rqo-drom,ew_denom,
lsjpool.n74988_0,lexent.n74988,:de:o)rqo-pod,ew_denom,
lsjpool.n75021_0,lexent.n75021,:de:o)rqotom,ew_denom,
lsjpool.n75037_0,lexent.n75037,:de:o)rq,ow_denom,
lsjpool.n75039_0,lexent.n75039,:de:o)rqr,euw,
lsjpool.n75042_0,lexent.n75042,:de:o)rqr,izw,
lsjpool.n75075_0,lexent.n75075,:de:o)rign,aw_denom,
lsjpool.n75078_0,lexent.n75078,:de:ou)r,izw,
lsjpool.n75078_0,lexent.n75078,:de:o(r,izw,
lsjpool.n75092_0,lexent.n75092,:de:o)r,inw,
lsjpool.n75115_0,lexent.n75115,:de:o(rk,izw,
lsjpool.n75129_0,lexent.n75129,:de:o(rk,ow_denom,
lsjpool.n75138_0,lexent.n75138,:de:o(rk-wmot,ew_denom,
lsjpool.n75149_0,lexent.n75149,:de:o(rm,ainw,
lsjpool.n75152_0,lexent.n75152,:de:o(rm,aw_denom,
lsjpool.n75155_0,lexent.n75155,:de:o(rm,ew_denom,
lsjpool.n75170_0,lexent.n75170,:de:o(rm,izw,
lsjpool.n75214_0,lexent.n75214,:de:o)rni_q,euw,
lsjpool.n75241_0,lexent.n75241,:de:o)rni_qoma^n,ew_denom,
lsjpool.n75267_0,lexent.n75267,:de:o)r,reg_conj,
lsjpool.n75267_0,lexent.n75267,:de:o)r,numi,
lsjpool.n75294_0,lexent.n75294,:de:o)roq,unw,
lsjpool.n75315_0,lexent.n75315,:de:o)rou,reg_conj,
lsjpool.n75352_0,lexent.n75352,:de:o)rrwd,ew_denom,
lsjpool.n75352_0,lexent.n75352,:de:a)rrwd,ew_denom,
lsjpool.n75370_0,lexent.n75370,:de:o)rsolop,euw,
lsjpool.n75370_0,lexent.n75370,:de:o)rsolop,ew_denom,
lsjpool.n75431_0,lexent.n75431,:de:o)ru_,ss,
lsjpool.n75437_0,lexent.n75437,:de:o)rfa^n,euw,
lsjpool.n75439_0,lexent.n75439,:de:o)rfa^n,izw,
lsjpool.n75444_0,lexent.n75444,:de:o)rfa^n,ow_denom,
lsjpool.n75475_0,lexent.n75475,:de:o)rx,ew_denom,
lsjpool.n75486_0,lexent.n75486,:de:o)rxhsto-ma^n,ew_denom,
lsjpool.n75529_0,lexent.n75529,:de:o(si,ow_denom,
lsjpool.n75537_0,lexent.n75537,:de:o)sm,aw_denom,
lsjpool.n75629_0,lexent.n75629,:de:o)stra^k,izw,
lsjpool.n75663_0,lexent.n75663,:de:o)sfr,ainw,
lsjpool.n75663_0,lexent.n75663,:de:o)sfr,anw,
lsjpool.n75700_0,lexent.n75700,:de:o)tl,euw,
lsjpool.n75705_0,lexent.n75705,:de:o)tob,ew_denom,
lsjpool.n75709_0,lexent.n75709,:de:o)tot,uzw,
lsjpool.n75720_0,lexent.n75720,:de:o)tr,unw,
lsjpool.n75770_0,lexent.n75770,:de:ou)den,ow_denom,
lsjpool.n75864_0,lexent.n75864,:de:ou)lotri^x,ew_denom,
lsjpool.n75991_0,lexent.n75991,:de:ou)rht,iaw_denom,
lsjpool.n76008_0,lexent.n76008,:de:ou)ri,ow_denom,
lsjpool.n76046_0,lexent.n76046,:de:ou)t,azw,
lsjpool.n76049_0,lexent.n76049,:de:ou)t,a_stem,
lsjpool.n76079_0,lexent.n76079,:de:o)fel,nw,
lsjpool.n76079_0,lexent.n76079,:de:o)feil,e_suppl,
lsjpool.n76104_0,lexent.n76104,:de:o)fqalm,iaw_denom,
lsjpool.n76166_0,lexent.n76166,:de:o)flisk,anw,
lsjpool.n76166_0,lexent.n76166,:de:o)fl,anw,
lsjpool.n76171_0,lexent.n76171,:de:o)fru,aw_denom,
lsjpool.n76177_0,lexent.n76177,:de:o)fru,ow_denom,
lsjpool.n76195_0,lexent.n76195,:de:o)xet,euw,
lsjpool.n76209_0,lexent.n76209,:de:o)x,euw,
lsjpool.n76210_0,lexent.n76210,:de:o)x,ew_denom,
lsjpool.n76210_0,lexent.n76210,:de:o)kx,ew_denom,
lsjpool.n76218_0,lexent.n76218,:de:o)xq,ew_denom,
lsjpool.n76238_0,lexent.n76238,:de:o)xl,ew_denom,
lsjpool.n76244_0,lexent.n76244,:de:o)xl,izw,
lsjpool.n76255_0,lexent.n76255,:de:o)xlo-poi,ew_denom,
lsjpool.n76263_0,lexent.n76263,:de:o)xm,azw,
lsjpool.n76271_0,lexent.n76271,:de:o)xu^ro-poi,ew_denom,
lsjpool.n76274_0,lexent.n76274,:de:o)xu^r,ow_denom,
lsjpool.n76285_0,lexent.n76285,:de:o)y,aw_denom,
lsjpool.n76317_0,lexent.n76317,:de:o)y,izw,
lsjpool.n76323_0,lexent.n76323,:de:o)yi^ma^q,ew_denom,
lsjpool.n76376_0,lexent.n76376,:de:o)yofa^g,ew_denom,
lsjpool.n76382_0,lexent.n76382,:de:o)ywn,ew_denom,
lsjpool.n76386_0,lexent.n76386,:de:o)ywni,azw,
lsjpool.n76435_0,lexent.n76435,:de:pa^gi^d,euw,
lsjpool.n76471_0,lexent.n76471,:de:pagkra^ti,azw,
lsjpool.n76534_0,lexent.n76534,:de:paia_n,izw,
lsjpool.n76553_0,lexent.n76553,:de:paida^gwg,ew_denom,
lsjpool.n76573_0,lexent.n76573,:de:paiderast,ew_denom,
lsjpool.n76586_0,lexent.n76586,:de:paid,euw,
lsjpool.n76617_0,lexent.n76617,:de:paidokom,ew_denom,
lsjpool.n76624_0,lexent.n76624,:de:paidokton,ew_denom,
lsjpool.n76642_0,lexent.n76642,:de:paidopoi,ew_denom,
lsjpool.n76649_0,lexent.n76649,:de:paidospor,ew_denom,
lsjpool.n76653_0,lexent.n76653,:de:paidotri^b,ew_denom,
lsjpool.n76663_0,lexent.n76663,:de:paidourg,ew_denom,
lsjpool.n76668_0,lexent.n76668,:de:paidofi^l,ew_denom,
lsjpool.n76675_0,lexent.n76675,:de:paido-for,ew_denom,
lsjpool.n76678_0,lexent.n76678,:de:pa,izw,
lsjpool.n76713_0,lexent.n76713,:de:pai-fa,ss,
lsjpool.n76720_0,lexent.n76720,:de:paiwn,izw,
lsjpool.n76730_0,lexent.n76730,:de:pakt,ow_denom,
lsjpool.n76749_0,lexent.n76749,:de:pa^laimon,ew_denom,
lsjpool.n76774_0,lexent.n76774,:de:pa^lai,ow_denom,
lsjpool.n76801_0,lexent.n76801,:de:pa^lai,reg_conj,
lsjpool.n76804_0,lexent.n76804,:de:pa^la^m,aw_denom,
lsjpool.n76812_0,lexent.n76812,:de:pa^la,ss,
lsjpool.n76812_0,lexent.n76812,:de:pa^l,azw,
lsjpool.n76824_0,lexent.n76824,:de:pa^l,euw,
lsjpool.n76825_0,lexent.n76825,:de:pa^l,ew_denom,
lsjpool.n76838_0,lexent.n76838,:de:pa^lig-ka^phl,euw,
lsjpool.n76856_0,lexent.n76856,:de:pa^lillog,ew_denom,
lsjpool.n76882_0,lexent.n76882,:de:pa^lim-plagg,reg_conj,
lsjpool.n76924_0,lexent.n76924,:de:pa^lindrom,ew_denom,
lsjpool.n76957_0,lexent.n76957,:de:pa^lin-stom,ew_denom,
lsjpool.n76976_0,lexent.n76976,:de:pa^li^nw|d,ew_denom,
lsjpool.n76985_0,lexent.n76985,:de:pa^lirro,ew_denom,
lsjpool.n77030_0,lexent.n77030,:de:p,allw,
lsjpool.n77049_0,lexent.n77049,:de:pa^l,unw,
lsjpool.n77136_0,lexent.n77136,:de:pam-f,ainw,
lsjpool.n77141_0,lexent.n77141,:de:pam-fa^n,aw_denom,
lsjpool.n77322_0,lexent.n77322,:de:pandok,euw,
lsjpool.n77323_0,lexent.n77323,:de:pandok,ew_denom,
lsjpool.n77411_0,lexent.n77411,:de:pa^nhgu^r,izw,
lsjpool.n77420_0,lexent.n77420,:de:pa^nhmer,euw,
lsjpool.n77481_0,lexent.n77481,:de:pannu^x,izw,
lsjpool.n77523_0,lexent.n77523,:de:pa^nourg,ew_denom,
lsjpool.n77723_0,lexent.n77723,:de:p,a_stem,
lsjpool.n77732_0,lexent.n77732,:de:papp,azw,
lsjpool.n77739_0,lexent.n77739,:de:papp,izw,
lsjpool.n77750_0,lexent.n77750,:de:papt,ainw,
lsjpool.n77816_0,lexent.n77816,:de:para-bol,euw,
lsjpool.n77944_0,lexent.n77944,:de:para-docolog,ew_denom,
lsjpool.n78219_0,lexent.n78219,:de:para-koit,ew_denom,
lsjpool.n79504_0,lexent.n79504,:de:eu)khl,ew_denom,
lsjpool.n79577_0,lexent.n79577,:de:parqen,euw,
lsjpool.n79698_0,lexent.n79698,:de:par-oimi,azw,
lsjpool.n79829_0,lexent.n79829,:de:parrhsi,azw,
lsjpool.n79938_0,lexent.n79938,:de:passa^l,euw,
lsjpool.n79938_0,lexent.n79938,:de:patta^l,euw,
lsjpool.n79955_0,lexent.n79955,:de:pa^t,reg_conj,
lsjpool.n79955_0,lexent.n79955,:de:pa,ss,
lsjpool.n79983_0,lexent.n79983,:de:paq,skw,
lsjpool.n79983_0,lexent.n79983,:de:paq,reg_conj,
lsjpool.n79986_0,lexent.n79986,:de:pa^ta^g,ew_denom,
lsjpool.n79998_0,lexent.n79998,:de:pa^ta,ss,
lsjpool.n80003_0,lexent.n80003,:de:pa^t,e_stem,
lsjpool.n80003_0,lexent.n80003,:de:pa^t,reg_conj,
lsjpool.n80006_0,lexent.n80006,:de:pa^ter,izw,
lsjpool.n80008_0,lexent.n80008,:de:pa^t,ew_denom,
lsjpool.n80059_0,lexent.n80059,:de:patrokton,ew_denom,
lsjpool.n80140_0,lexent.n80140,:de:pau,reg_conj,
lsjpool.n80142_0,lexent.n80142,:de:pafl,azw,
lsjpool.n80153_0,lexent.n80153,:de:paxn,ow_denom,
lsjpool.n80175_0,lexent.n80175,:de:pa^x,unw,
lsjpool.n80220_0,lexent.n80220,:de:ped,aw_denom,
lsjpool.n80279_0,lexent.n80279,:de:pez,euw,
lsjpool.n80286_0,lexent.n80286,:de:pezo-ba^t,ew_denom,
lsjpool.n80297_0,lexent.n80297,:de:pezoma^x,ew_denom,
lsjpool.n80303_0,lexent.n80303,:de:pezo-por,ew_denom,
lsjpool.n80318_0,lexent.n80318,:de:peiqarx,ew_denom,
lsjpool.n80327_0,lexent.n80327,:de:pi^q,e_stem,
lsjpool.n80327_0,lexent.n80327,:de:peiq,reg_conj,
lsjpool.n80334_0,lexent.n80334,:de:pein,a_stem,
lsjpool.n80342_0,lexent.n80342,:de:peir,azw,
lsjpool.n80345_0,lexent.n80345,:de:peir,ainw,
lsjpool.n80352_0,lexent.n80352,:de:peira_t,euw,
lsjpool.n80357_0,lexent.n80357,:de:peir,aw_denom,
lsjpool.n80360_0,lexent.n80360,:de:peirht,izw,
lsjpool.n80362_0,lexent.n80362,:de:p,eirw,
lsjpool.n80362_0,lexent.n80362,:de:p,airw,
lsjpool.n80388_0,lexent.n80388,:de:pekt,ew_denom,
lsjpool.n80390_0,lexent.n80390,:de:pek,reg_conj,
lsjpool.n80392_0,lexent.n80392,:de:pela^g,izw,
lsjpool.n80403_0,lexent.n80403,:de:pl,a_stem,
lsjpool.n80403_0,lexent.n80403,:de:pel,a_stem,
lsjpool.n80403_0,lexent.n80403,:de:pel,azw,
lsjpool.n80442_0,lexent.n80442,:de:pelek,aw_denom,
lsjpool.n80442_0,lexent.n80442,:de:pelekk,aw_denom,
lsjpool.n80450_0,lexent.n80450,:de:pelek,izw,
lsjpool.n80463_0,lexent.n80463,:de:pelem,izw,
lsjpool.n80509_0,lexent.n80509,:de:pelt,azw,
lsjpool.n80538_0,lexent.n80538,:de:pemp,azw,
lsjpool.n80557_0,lexent.n80557,:de:pemp,reg_conj,
lsjpool.n80587_0,lexent.n80587,:de:penq,ew_denom,
lsjpool.n80813_0,lexent.n80813,:de:pente-tri,azw,
lsjpool.n80836_0,lexent.n80836,:de:penthkontarx,ew_denom,
lsjpool.n80859_0,lexent.n80859,:de:penthkost,euw,
lsjpool.n80891_0,lexent.n80891,:de:pep,ainw,
lsjpool.n80929_0,lexent.n80929,:de:p-nu,reg_conj,
lsjpool.n80964_0,lexent.n80964,:de:peir,ainw,
lsjpool.n80964_0,lexent.n80964,:de:per,ainw,
lsjpool.n80967_0,lexent.n80967,:de:perai,ow_denom,
lsjpool.n80993_0,lexent.n80993,:de:per,aw_denom,
lsjpool.n80994_0,lexent.n80994,:de:per,a_stem,
lsjpool.n81016_0,lexent.n81016,:de:perq,reg_conj,
lsjpool.n82087_0,lexent.n82087,:de:peri-sqen,ew_denom,
lsjpool.n82173_0,lexent.n82173,:de:periss,euw,
lsjpool.n82173_0,lexent.n82173,:de:peritt,euw,
lsjpool.n82624_0,lexent.n82624,:de:perk,azw,
lsjpool.n82638_0,lexent.n82638,:de:per,nhmi,
lsjpool.n82642_0,lexent.n82642,:de:peron,aw_denom,
lsjpool.n82651_0,lexent.n82651,:de:perper,euw,
lsjpool.n82699_0,lexent.n82699,:de:pess,euw,
lsjpool.n82699_0,lexent.n82699,:de:pett,euw,
lsjpool.n82707_0,lexent.n82707,:de:pe,ss,
lsjpool.n82707_0,lexent.n82707,:de:pe,ptw,
lsjpool.n82728_0,lexent.n82728,:de:petan,numi,
lsjpool.n82728_0,lexent.n82728,:de:pet,a_stem,
lsjpool.n82728_0,lexent.n82728,:de:pit,numi,
lsjpool.n82756_0,lexent.n82756,:de:pet,reg_conj,
lsjpool.n82756_0,lexent.n82756,:de:pet,a_stem,
lsjpool.n82756_0,lexent.n82756,:de:pt,a_stem,
lsjpool.n82805_0,lexent.n82805,:de:petr,ow_denom,
lsjpool.n82816_0,lexent.n82816,:de:peuq,reg_conj,
lsjpool.n82864_0,lexent.n82864,:de:phg,azw,
lsjpool.n82887_0,lexent.n82887,:de:pa_g,numi,
lsjpool.n82887_0,lexent.n82887,:de:phg,numi,
lsjpool.n82887_0,lexent.n82887,:de:phg,reg_conj,
lsjpool.n82900_0,lexent.n82900,:de:phd,aw_denom,
lsjpool.n82900_0,lexent.n82900,:de:pa_d,aw_denom,
lsjpool.n82920_0,lexent.n82920,:de:phla^k,izw,
lsjpool.n82940_0,lexent.n82940,:de:phlodom,ew_denom,
lsjpool.n82962_0,lexent.n82962,:de:phlofor,ew_denom,
lsjpool.n82973_0,lexent.n82973,:de:phm,ainw,
lsjpool.n82988_0,lexent.n82988,:de:phn,izw,
lsjpool.n82988_0,lexent.n82988,:de:pa_n,izw,
lsjpool.n83012_0,lexent.n83012,:de:phr,ow_denom,
lsjpool.n83033_0,lexent.n83033,:de:pi_,ainw,
lsjpool.n83056_0,lexent.n83056,:de:pi_du,reg_conj,
lsjpool.n83057_0,lexent.n83057,:de:pi,azw,
